case,candidate_id,hypothesis,variant,verilog_path,aig_path,verified_truth,synthesized,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,runtime_sec,classification,notes
ex270,ex270_square_wallace_square_outside_hcla4_arith_wreduce_aig,unsigned_square_x_times_x,wallace_square_outside_hcla4+arith_wreduce_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138/ex270/verilog/ex270_square_wallace_square_outside_hcla4.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138/ex270/aigs/ex270_square_wallace_square_outside_hcla4_arith_wreduce_aig.aig,1,1,1,187,21,3927,2076,1.891618,0,0,0.406,square_specific_structural_rtl,exact unsigned 8-bit square x*x over 256 inputs; source=wallace_square_outside_hcla4; flow=arith_wreduce_aig
ex270,ex270_square_wallace_square_outside_hcla4_synth_preset_d20,unsigned_square_x_times_x,wallace_square_outside_hcla4+synth_preset_d20,student/work/ex270_ex274_frontend_square_structures_20260609_1138/ex270/verilog/ex270_square_wallace_square_outside_hcla4.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138/ex270/aigs/ex270_square_wallace_square_outside_hcla4_synth_preset_d20.aig,1,1,1,186,20,3720,2076,1.791908,0,0,0.501,square_specific_structural_rtl,exact unsigned 8-bit square x*x over 256 inputs; source=wallace_square_outside_hcla4; flow=synth_preset_d20
ex270,ex270_square_wallace_square_outside_hcla6_abc_g_aig,unsigned_square_x_times_x,wallace_square_outside_hcla6+abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138/ex270/verilog/ex270_square_wallace_square_outside_hcla6.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138/ex270/aigs/ex270_square_wallace_square_outside_hcla6_abc_g_aig.aig,1,1,1,185,21,3885,2076,1.871387,0,0,0.356,square_specific_structural_rtl,exact unsigned 8-bit square x*x over 256 inputs; source=wallace_square_outside_hcla6; flow=abc_g_aig
ex270,ex270_square_wallace_square_outside_hcla6_wreduce_abc_g_aig,unsigned_square_x_times_x,wallace_square_outside_hcla6+wreduce_abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138/ex270/verilog/ex270_square_wallace_square_outside_hcla6.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138/ex270/aigs/ex270_square_wallace_square_outside_hcla6_wreduce_abc_g_aig.aig,1,1,1,185,21,3885,2076,1.871387,0,0,0.433,square_specific_structural_rtl,exact unsigned 8-bit square x*x over 256 inputs; source=wallace_square_outside_hcla6; flow=wreduce_abc_g_aig
ex270,ex270_square_wallace_square_outside_hcla6_arith_wreduce_aig,unsigned_square_x_times_x,wallace_square_outside_hcla6+arith_wreduce_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138/ex270/verilog/ex270_square_wallace_square_outside_hcla6.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138/ex270/aigs/ex270_square_wallace_square_outside_hcla6_arith_wreduce_aig.aig,1,1,1,185,21,3885,2076,1.871387,0,0,0.384,square_specific_structural_rtl,exact unsigned 8-bit square x*x over 256 inputs; source=wallace_square_outside_hcla6; flow=arith_wreduce_aig
ex270,ex270_square_wallace_square_outside_hcla6_synth_preset_d20,unsigned_square_x_times_x,wallace_square_outside_hcla6+synth_preset_d20,student/work/ex270_ex274_frontend_square_structures_20260609_1138/ex270/verilog/ex270_square_wallace_square_outside_hcla6.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138/ex270/aigs/ex270_square_wallace_square_outside_hcla6_synth_preset_d20.aig,1,1,1,184,20,3680,2076,1.772640,0,0,0.514,square_specific_structural_rtl,exact unsigned 8-bit square x*x over 256 inputs; source=wallace_square_outside_hcla6; flow=synth_preset_d20
ex270,ex270_square_dadda_square_abc_g_aig,unsigned_square_x_times_x,dadda_square+abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138/ex270/verilog/ex270_square_dadda_square.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138/ex270/aigs/ex270_square_dadda_square_abc_g_aig.aig,1,1,1,197,23,4531,2076,2.182563,0,0,0.379,square_specific_structural_rtl,exact unsigned 8-bit square x*x over 256 inputs; source=dadda_square; flow=abc_g_aig
ex270,ex270_square_dadda_square_wreduce_abc_g_aig,unsigned_square_x_times_x,dadda_square+wreduce_abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138/ex270/verilog/ex270_square_dadda_square.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138/ex270/aigs/ex270_square_dadda_square_wreduce_abc_g_aig.aig,1,1,1,197,23,4531,2076,2.182563,0,0,0.439,square_specific_structural_rtl,exact unsigned 8-bit square x*x over 256 inputs; source=dadda_square; flow=wreduce_abc_g_aig
ex270,ex270_square_dadda_square_arith_wreduce_aig,unsigned_square_x_times_x,dadda_square+arith_wreduce_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138/ex270/verilog/ex270_square_dadda_square.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138/ex270/aigs/ex270_square_dadda_square_arith_wreduce_aig.aig,1,1,1,196,23,4508,2076,2.171484,0,0,0.405,square_specific_structural_rtl,exact unsigned 8-bit square x*x over 256 inputs; source=dadda_square; flow=arith_wreduce_aig
ex270,ex270_square_dadda_square_synth_preset_d20,unsigned_square_x_times_x,dadda_square+synth_preset_d20,student/work/ex270_ex274_frontend_square_structures_20260609_1138/ex270/verilog/ex270_square_dadda_square.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138/ex270/aigs/ex270_square_dadda_square_synth_preset_d20.aig,1,1,1,190,23,4370,2076,2.105010,0,0,0.560,square_specific_structural_rtl,exact unsigned 8-bit square x*x over 256 inputs; source=dadda_square; flow=synth_preset_d20
ex270,ex270_square_dadda_square_hcla4_abc_g_aig,unsigned_square_x_times_x,dadda_square_hcla4+abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138/ex270/verilog/ex270_square_dadda_square_hcla4.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138/ex270/aigs/ex270_square_dadda_square_hcla4_abc_g_aig.aig,1,1,1,197,23,4531,2076,2.182563,0,0,0.493,square_specific_structural_rtl,exact unsigned 8-bit square x*x over 256 inputs; source=dadda_square_hcla4; flow=abc_g_aig
ex270,ex270_square_dadda_square_hcla4_wreduce_abc_g_aig,unsigned_square_x_times_x,dadda_square_hcla4+wreduce_abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138/ex270/verilog/ex270_square_dadda_square_hcla4.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138/ex270/aigs/ex270_square_dadda_square_hcla4_wreduce_abc_g_aig.aig,1,1,1,200,23,4600,2076,2.215800,0,0,0.491,square_specific_structural_rtl,exact unsigned 8-bit square x*x over 256 inputs; source=dadda_square_hcla4; flow=wreduce_abc_g_aig
ex270,ex270_square_dadda_square_hcla4_arith_wreduce_aig,unsigned_square_x_times_x,dadda_square_hcla4+arith_wreduce_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138/ex270/verilog/ex270_square_dadda_square_hcla4.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138/ex270/aigs/ex270_square_dadda_square_hcla4_arith_wreduce_aig.aig,1,1,1,200,23,4600,2076,2.215800,0,0,0.457,square_specific_structural_rtl,exact unsigned 8-bit square x*x over 256 inputs; source=dadda_square_hcla4; flow=arith_wreduce_aig
ex270,ex270_square_dadda_square_hcla4_synth_preset_d20,unsigned_square_x_times_x,dadda_square_hcla4+synth_preset_d20,student/work/ex270_ex274_frontend_square_structures_20260609_1138/ex270/verilog/ex270_square_dadda_square_hcla4.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138/ex270/aigs/ex270_square_dadda_square_hcla4_synth_preset_d20.aig,1,1,1,194,23,4462,2076,2.149326,0,0,2.673,square_specific_structural_rtl,exact unsigned 8-bit square x*x over 256 inputs; source=dadda_square_hcla4; flow=synth_preset_d20
ex270,ex270_square_dadda_square_hcla6_abc_g_aig,unsigned_square_x_times_x,dadda_square_hcla6+abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138/ex270/verilog/ex270_square_dadda_square_hcla6.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138/ex270/aigs/ex270_square_dadda_square_hcla6_abc_g_aig.aig,1,1,1,195,23,4485,2076,2.160405,0,0,2.738,square_specific_structural_rtl,exact unsigned 8-bit square x*x over 256 inputs; source=dadda_square_hcla6; flow=abc_g_aig
ex270,ex270_square_dadda_square_hcla6_wreduce_abc_g_aig,unsigned_square_x_times_x,dadda_square_hcla6+wreduce_abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138/ex270/verilog/ex270_square_dadda_square_hcla6.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138/ex270/aigs/ex270_square_dadda_square_hcla6_wreduce_abc_g_aig.aig,1,1,1,195,23,4485,2076,2.160405,0,0,2.336,square_specific_structural_rtl,exact unsigned 8-bit square x*x over 256 inputs; source=dadda_square_hcla6; flow=wreduce_abc_g_aig
ex270,ex270_square_dadda_square_hcla6_arith_wreduce_aig,unsigned_square_x_times_x,dadda_square_hcla6+arith_wreduce_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138/ex270/verilog/ex270_square_dadda_square_hcla6.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138/ex270/aigs/ex270_square_dadda_square_hcla6_arith_wreduce_aig.aig,1,1,1,195,23,4485,2076,2.160405,0,0,0.696,square_specific_structural_rtl,exact unsigned 8-bit square x*x over 256 inputs; source=dadda_square_hcla6; flow=arith_wreduce_aig
ex270,ex270_square_dadda_square_hcla6_synth_preset_d20,unsigned_square_x_times_x,dadda_square_hcla6+synth_preset_d20,student/work/ex270_ex274_frontend_square_structures_20260609_1138/ex270/verilog/ex270_square_dadda_square_hcla6.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138/ex270/aigs/ex270_square_dadda_square_hcla6_synth_preset_d20.aig,1,1,1,195,23,4485,2076,2.160405,0,0,0.969,square_specific_structural_rtl,exact unsigned 8-bit square x*x over 256 inputs; source=dadda_square_hcla6; flow=synth_preset_d20
ex270,ex270_square_dadda_square_hcla8_abc_g_aig,unsigned_square_x_times_x,dadda_square_hcla8+abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138/ex270/verilog/ex270_square_dadda_square_hcla8.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138/ex270/aigs/ex270_square_dadda_square_hcla8_abc_g_aig.aig,1,1,1,193,24,4632,2076,2.231214,0,0,1.560,square_specific_structural_rtl,exact unsigned 8-bit square x*x over 256 inputs; source=dadda_square_hcla8; flow=abc_g_aig
ex270,ex270_square_dadda_square_hcla8_wreduce_abc_g_aig,unsigned_square_x_times_x,dadda_square_hcla8+wreduce_abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138/ex270/verilog/ex270_square_dadda_square_hcla8.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138/ex270/aigs/ex270_square_dadda_square_hcla8_wreduce_abc_g_aig.aig,1,1,1,195,23,4485,2076,2.160405,0,0,1.302,square_specific_structural_rtl,exact unsigned 8-bit square x*x over 256 inputs; source=dadda_square_hcla8; flow=wreduce_abc_g_aig
ex270,ex270_square_dadda_square_hcla8_arith_wreduce_aig,unsigned_square_x_times_x,dadda_square_hcla8+arith_wreduce_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138/ex270/verilog/ex270_square_dadda_square_hcla8.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138/ex270/aigs/ex270_square_dadda_square_hcla8_arith_wreduce_aig.aig,1,1,1,195,23,4485,2076,2.160405,0,0,1.423,square_specific_structural_rtl,exact unsigned 8-bit square x*x over 256 inputs; source=dadda_square_hcla8; flow=arith_wreduce_aig
ex270,ex270_square_dadda_square_hcla8_synth_preset_d20,unsigned_square_x_times_x,dadda_square_hcla8+synth_preset_d20,student/work/ex270_ex274_frontend_square_structures_20260609_1138/ex270/verilog/ex270_square_dadda_square_hcla8.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138/ex270/aigs/ex270_square_dadda_square_hcla8_synth_preset_d20.aig,1,1,1,195,23,4485,2076,2.160405,0,0,0.517,square_specific_structural_rtl,exact unsigned 8-bit square x*x over 256 inputs; source=dadda_square_hcla8; flow=synth_preset_d20
ex270,ex270_square_low_high_split_abc_g_aig,unsigned_square_x_times_x,low_high_split+abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138/ex270/verilog/ex270_square_low_high_split.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138/ex270/aigs/ex270_square_low_high_split_abc_g_aig.aig,1,1,1,173,28,4844,2076,2.333333,0,0,0.323,square_specific_structural_rtl,exact unsigned 8-bit square x*x over 256 inputs; source=low_high_split; flow=abc_g_aig
ex270,ex270_square_low_high_split_wreduce_abc_g_aig,unsigned_square_x_times_x,low_high_split+wreduce_abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138/ex270/verilog/ex270_square_low_high_split.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138/ex270/aigs/ex270_square_low_high_split_wreduce_abc_g_aig.aig,1,1,1,173,28,4844,2076,2.333333,0,0,0.318,square_specific_structural_rtl,exact unsigned 8-bit square x*x over 256 inputs; source=low_high_split; flow=wreduce_abc_g_aig
ex270,ex270_square_low_high_split_arith_wreduce_aig,unsigned_square_x_times_x,low_high_split+arith_wreduce_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138/ex270/verilog/ex270_square_low_high_split.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138/ex270/aigs/ex270_square_low_high_split_arith_wreduce_aig.aig,1,1,1,214,29,6206,2076,2.989403,0,0,0.323,square_specific_structural_rtl,exact unsigned 8-bit square x*x over 256 inputs; source=low_high_split; flow=arith_wreduce_aig
ex270,ex270_square_low_high_split_synth_preset_d20,unsigned_square_x_times_x,low_high_split+synth_preset_d20,student/work/ex270_ex274_frontend_square_structures_20260609_1138/ex270/verilog/ex270_square_low_high_split.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138/ex270/aigs/ex270_square_low_high_split_synth_preset_d20.aig,1,1,1,212,29,6148,2076,2.961464,0,0,0.405,square_specific_structural_rtl,exact unsigned 8-bit square x*x over 256 inputs; source=low_high_split; flow=synth_preset_d20
ex270,ex270_square_low_high_split_hcla_abc_g_aig,unsigned_square_x_times_x,low_high_split_hcla+abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138/ex270/verilog/ex270_square_low_high_split_hcla.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138/ex270/aigs/ex270_square_low_high_split_hcla_abc_g_aig.aig,1,1,1,183,26,4758,2076,2.291908,0,0,0.354,square_specific_structural_rtl,exact unsigned 8-bit square x*x over 256 inputs; source=low_high_split_hcla; flow=abc_g_aig
ex270,ex270_square_low_high_split_hcla_wreduce_abc_g_aig,unsigned_square_x_times_x,low_high_split_hcla+wreduce_abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138/ex270/verilog/ex270_square_low_high_split_hcla.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138/ex270/aigs/ex270_square_low_high_split_hcla_wreduce_abc_g_aig.aig,1,1,1,184,26,4784,2076,2.304432,0,0,0.350,square_specific_structural_rtl,exact unsigned 8-bit square x*x over 256 inputs; source=low_high_split_hcla; flow=wreduce_abc_g_aig
ex270,ex270_square_low_high_split_hcla_arith_wreduce_aig,unsigned_square_x_times_x,low_high_split_hcla+arith_wreduce_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138/ex270/verilog/ex270_square_low_high_split_hcla.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138/ex270/aigs/ex270_square_low_high_split_hcla_arith_wreduce_aig.aig,1,1,1,176,27,4752,2076,2.289017,0,0,0.354,square_specific_structural_rtl,exact unsigned 8-bit square x*x over 256 inputs; source=low_high_split_hcla; flow=arith_wreduce_aig
ex270,ex270_square_low_high_split_hcla_synth_preset_d20,unsigned_square_x_times_x,low_high_split_hcla+synth_preset_d20,student/work/ex270_ex274_frontend_square_structures_20260609_1138/ex270/verilog/ex270_square_low_high_split_hcla.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138/ex270/aigs/ex270_square_low_high_split_hcla_synth_preset_d20.aig,1,1,1,180,27,4860,2076,2.341040,0,0,0.440,square_specific_structural_rtl,exact unsigned 8-bit square x*x over 256 inputs; source=low_high_split_hcla; flow=synth_preset_d20
ex270,ex270_square_karatsuba_square_abc_g_aig,unsigned_square_x_times_x,karatsuba_square+abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138/ex270/verilog/ex270_square_karatsuba_square.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138/ex270/aigs/ex270_square_karatsuba_square_abc_g_aig.aig,1,1,1,259,47,12173,2076,5.863680,0,0,0.399,square_specific_structural_rtl,exact unsigned 8-bit square x*x over 256 inputs; source=karatsuba_square; flow=abc_g_aig
ex270,ex270_square_karatsuba_square_wreduce_abc_g_aig,unsigned_square_x_times_x,karatsuba_square+wreduce_abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138/ex270/verilog/ex270_square_karatsuba_square.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138/ex270/aigs/ex270_square_karatsuba_square_wreduce_abc_g_aig.aig,1,1,1,258,46,11868,2076,5.716763,0,0,0.379,square_specific_structural_rtl,exact unsigned 8-bit square x*x over 256 inputs; source=karatsuba_square; flow=wreduce_abc_g_aig
ex270,ex270_square_karatsuba_square_arith_wreduce_aig,unsigned_square_x_times_x,karatsuba_square+arith_wreduce_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138/ex270/verilog/ex270_square_karatsuba_square.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138/ex270/aigs/ex270_square_karatsuba_square_arith_wreduce_aig.aig,1,1,1,312,42,13104,2076,6.312139,0,0,0.377,square_specific_structural_rtl,exact unsigned 8-bit square x*x over 256 inputs; source=karatsuba_square; flow=arith_wreduce_aig
ex270,ex270_square_karatsuba_square_synth_preset_d20,unsigned_square_x_times_x,karatsuba_square+synth_preset_d20,student/work/ex270_ex274_frontend_square_structures_20260609_1138/ex270/verilog/ex270_square_karatsuba_square.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138/ex270/aigs/ex270_square_karatsuba_square_synth_preset_d20.aig,1,1,1,303,42,12726,2076,6.130058,0,0,0.454,square_specific_structural_rtl,exact unsigned 8-bit square x*x over 256 inputs; source=karatsuba_square; flow=synth_preset_d20
ex270,ex270_square_low4_case_high_direct_abc_g_aig,unsigned_square_x_times_x,low4_case_high_direct+abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138/ex270/verilog/ex270_square_low4_case_high_direct.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138/ex270/aigs/ex270_square_low4_case_high_direct_abc_g_aig.aig,1,1,1,173,28,4844,2076,2.333333,0,0,0.356,square_specific_structural_rtl,exact unsigned 8-bit square x*x over 256 inputs; source=low4_case_high_direct; flow=abc_g_aig
