case,domain,agent_id,candidate_id,hypothesis,representation,shared_structure,method_signature,verilog_path,aig_path,equivalent,simulation_pass,area,delay,adp,evaluate_log,notes
ex242,float_fp8,local-abc-r29,ex242_r29_drwz_dc2_from_frontend_best,frontend synth-flow strengthened from current best,ABC strengthened flow drwz_dc2,preserves current frontend high-level structure; iterative ABC command sequence,ex242|frontend_synthflow_micro_from_current_best|abc_strengthened_drwz_dc2|preserve_current_frontend_structure_iterative_rewrite|drwz_dc2|official_evaluate|full_word,student/work/ex242_frontend_fp8_div_clean_sparse_20260608_1330/ex242/verilog/ex242_semantic_div_field_sparse_clean.v,student/work/ex240_ex299_frontend_gt2_round29_20260613_0710/local-abc-r29/ex242/aigs/ex242_r29_drwz_dc2_from_frontend_best.aig,1,not_run,1248,22,27456,student/work/ex240_ex299_frontend_gt2_round29_20260613_0710/local-abc-r29/ex242/logs/ex242_r29_drwz_dc2_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex240_ex299_frontend_gt2_round29_20260613_0710/local-abc-r29/ex242/logs/ex242_r29_drwz_dc2_from_frontend_best.abc.log; flow=strash; drw -z; dc2; balance
ex242,float_fp8,local-abc-r29,ex242_r29_fraig_dc2_from_frontend_best,frontend synth-flow strengthened from current best,ABC strengthened flow fraig_dc2,preserves current frontend high-level structure; iterative ABC command sequence,ex242|frontend_synthflow_micro_from_current_best|abc_strengthened_fraig_dc2|preserve_current_frontend_structure_iterative_rewrite|fraig_dc2|official_evaluate|full_word,student/work/ex242_frontend_fp8_div_clean_sparse_20260608_1330/ex242/verilog/ex242_semantic_div_field_sparse_clean.v,student/work/ex240_ex299_frontend_gt2_round29_20260613_0710/local-abc-r29/ex242/aigs/ex242_r29_fraig_dc2_from_frontend_best.aig,1,not_run,1253,21,26313,student/work/ex240_ex299_frontend_gt2_round29_20260613_0710/local-abc-r29/ex242/logs/ex242_r29_fraig_dc2_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex240_ex299_frontend_gt2_round29_20260613_0710/local-abc-r29/ex242/logs/ex242_r29_fraig_dc2_from_frontend_best.abc.log; flow=strash; fraig; dc2; balance
ex242,float_fp8,local-abc-r29,ex242_r29_rewrite_loop3_from_frontend_best,frontend synth-flow strengthened from current best,ABC strengthened flow rewrite_loop3,preserves current frontend high-level structure; iterative ABC command sequence,ex242|frontend_synthflow_micro_from_current_best|abc_strengthened_rewrite_loop3|preserve_current_frontend_structure_iterative_rewrite|rewrite_loop3|official_evaluate|full_word,student/work/ex242_frontend_fp8_div_clean_sparse_20260608_1330/ex242/verilog/ex242_semantic_div_field_sparse_clean.v,student/work/ex240_ex299_frontend_gt2_round29_20260613_0710/local-abc-r29/ex242/aigs/ex242_r29_rewrite_loop3_from_frontend_best.aig,1,not_run,1252,20,25040,student/work/ex240_ex299_frontend_gt2_round29_20260613_0710/local-abc-r29/ex242/logs/ex242_r29_rewrite_loop3_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex240_ex299_frontend_gt2_round29_20260613_0710/local-abc-r29/ex242/logs/ex242_r29_rewrite_loop3_from_frontend_best.abc.log; flow=strash; balance; rewrite; rewrite -z; refactor; refactor -z; balance; rewrite; rewrite -z; balance
ex242,float_fp8,local-abc-r29,ex242_r29_dc2_dch_dc2_from_frontend_best,frontend synth-flow strengthened from current best,ABC strengthened flow dc2_dch_dc2,preserves current frontend high-level structure; iterative ABC command sequence,ex242|frontend_synthflow_micro_from_current_best|abc_strengthened_dc2_dch_dc2|preserve_current_frontend_structure_iterative_rewrite|dc2_dch_dc2|official_evaluate|full_word,student/work/ex242_frontend_fp8_div_clean_sparse_20260608_1330/ex242/verilog/ex242_semantic_div_field_sparse_clean.v,student/work/ex240_ex299_frontend_gt2_round29_20260613_0710/local-abc-r29/ex242/aigs/ex242_r29_dc2_dch_dc2_from_frontend_best.aig,1,not_run,1247,21,26187,student/work/ex240_ex299_frontend_gt2_round29_20260613_0710/local-abc-r29/ex242/logs/ex242_r29_dc2_dch_dc2_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex240_ex299_frontend_gt2_round29_20260613_0710/local-abc-r29/ex242/logs/ex242_r29_dc2_dch_dc2_from_frontend_best.abc.log; flow=strash; dc2; dch; dc2; balance
ex242,float_fp8,local-abc-r29,ex242_r29_rfz_rwz_only_from_frontend_best,frontend synth-flow strengthened from current best,ABC strengthened flow rfz_rwz_only,preserves current frontend high-level structure; iterative ABC command sequence,ex242|frontend_synthflow_micro_from_current_best|abc_strengthened_rfz_rwz_only|preserve_current_frontend_structure_iterative_rewrite|rfz_rwz_only|official_evaluate|full_word,student/work/ex242_frontend_fp8_div_clean_sparse_20260608_1330/ex242/verilog/ex242_semantic_div_field_sparse_clean.v,student/work/ex240_ex299_frontend_gt2_round29_20260613_0710/local-abc-r29/ex242/aigs/ex242_r29_rfz_rwz_only_from_frontend_best.aig,1,not_run,1255,20,25100,student/work/ex240_ex299_frontend_gt2_round29_20260613_0710/local-abc-r29/ex242/logs/ex242_r29_rfz_rwz_only_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex240_ex299_frontend_gt2_round29_20260613_0710/local-abc-r29/ex242/logs/ex242_r29_rfz_rwz_only_from_frontend_best.abc.log; flow=strash; refactor -z; rewrite -z; refactor -z; rewrite -z; balance
ex242,float_fp8,local-abc-r29,ex242_r29_&dch_put_from_frontend_best,frontend synth-flow strengthened from current best,ABC strengthened flow &dch_put,preserves current frontend high-level structure; iterative ABC command sequence,ex242|frontend_synthflow_micro_from_current_best|abc_strengthened_&dch_put|preserve_current_frontend_structure_iterative_rewrite|&dch_put|official_evaluate|full_word,student/work/ex242_frontend_fp8_div_clean_sparse_20260608_1330/ex242/verilog/ex242_semantic_div_field_sparse_clean.v,student/work/ex240_ex299_frontend_gt2_round29_20260613_0710/local-abc-r29/ex242/aigs/ex242_r29_&dch_put_from_frontend_best.aig,1,not_run,1252,20,25040,student/work/ex240_ex299_frontend_gt2_round29_20260613_0710/local-abc-r29/ex242/logs/ex242_r29_&dch_put_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex240_ex299_frontend_gt2_round29_20260613_0710/local-abc-r29/ex242/logs/ex242_r29_&dch_put_from_frontend_best.abc.log; flow=strash; &get; &dch; &put; balance
ex242,float_fp8,local-abc-r29,ex242_r29_&dc2_put_from_frontend_best,frontend synth-flow strengthened from current best,ABC strengthened flow &dc2_put,preserves current frontend high-level structure; iterative ABC command sequence,ex242|frontend_synthflow_micro_from_current_best|abc_strengthened_&dc2_put|preserve_current_frontend_structure_iterative_rewrite|&dc2_put|official_evaluate|full_word,student/work/ex242_frontend_fp8_div_clean_sparse_20260608_1330/ex242/verilog/ex242_semantic_div_field_sparse_clean.v,student/work/ex240_ex299_frontend_gt2_round29_20260613_0710/local-abc-r29/ex242/aigs/ex242_r29_&dc2_put_from_frontend_best.aig,1,not_run,1254,20,25080,student/work/ex240_ex299_frontend_gt2_round29_20260613_0710/local-abc-r29/ex242/logs/ex242_r29_&dc2_put_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex240_ex299_frontend_gt2_round29_20260613_0710/local-abc-r29/ex242/logs/ex242_r29_&dc2_put_from_frontend_best.abc.log; flow=strash; &get; &dc2; &put; balance
ex244,float_fp8,local-abc-r29,ex244_r29_rw_rf_dc2_from_frontend_best,frontend synth-flow strengthened from current best,ABC strengthened flow rw_rf_dc2,preserves current frontend high-level structure; iterative ABC command sequence,ex244|frontend_synthflow_micro_from_current_best|abc_strengthened_rw_rf_dc2|preserve_current_frontend_structure_iterative_rewrite|rw_rf_dc2|official_evaluate|full_word,student/work/ex240_ex244_frontend_fp8_magbdd_deltaeff_20260608_1401/ex244/verilog/ex244_semantic_hypot_delta_maxeff_bdd_expfirst.v,student/work/ex240_ex299_frontend_gt2_round29_20260613_0710/local-abc-r29/ex244/aigs/ex244_r29_rw_rf_dc2_from_frontend_best.aig,1,not_run,299,33,9867,student/work/ex240_ex299_frontend_gt2_round29_20260613_0710/local-abc-r29/ex244/logs/ex244_r29_rw_rf_dc2_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex240_ex299_frontend_gt2_round29_20260613_0710/local-abc-r29/ex244/logs/ex244_r29_rw_rf_dc2_from_frontend_best.abc.log; flow=strash; balance; rewrite; refactor; rewrite -z; refactor -z; balance; dc2; balance
ex244,float_fp8,local-abc-r29,ex244_r29_dc2_rwz_from_frontend_best,frontend synth-flow strengthened from current best,ABC strengthened flow dc2_rwz,preserves current frontend high-level structure; iterative ABC command sequence,ex244|frontend_synthflow_micro_from_current_best|abc_strengthened_dc2_rwz|preserve_current_frontend_structure_iterative_rewrite|dc2_rwz|official_evaluate|full_word,student/work/ex240_ex244_frontend_fp8_magbdd_deltaeff_20260608_1401/ex244/verilog/ex244_semantic_hypot_delta_maxeff_bdd_expfirst.v,student/work/ex240_ex299_frontend_gt2_round29_20260613_0710/local-abc-r29/ex244/aigs/ex244_r29_dc2_rwz_from_frontend_best.aig,1,not_run,298,32,9536,student/work/ex240_ex299_frontend_gt2_round29_20260613_0710/local-abc-r29/ex244/logs/ex244_r29_dc2_rwz_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex240_ex299_frontend_gt2_round29_20260613_0710/local-abc-r29/ex244/logs/ex244_r29_dc2_rwz_from_frontend_best.abc.log; flow=strash; dc2; rewrite -z; refactor -z; balance
ex244,float_fp8,local-abc-r29,ex244_r29_dch_dc2_rw_from_frontend_best,frontend synth-flow strengthened from current best,ABC strengthened flow dch_dc2_rw,preserves current frontend high-level structure; iterative ABC command sequence,ex244|frontend_synthflow_micro_from_current_best|abc_strengthened_dch_dc2_rw|preserve_current_frontend_structure_iterative_rewrite|dch_dc2_rw|official_evaluate|full_word,student/work/ex240_ex244_frontend_fp8_magbdd_deltaeff_20260608_1401/ex244/verilog/ex244_semantic_hypot_delta_maxeff_bdd_expfirst.v,student/work/ex240_ex299_frontend_gt2_round29_20260613_0710/local-abc-r29/ex244/aigs/ex244_r29_dch_dc2_rw_from_frontend_best.aig,1,not_run,298,32,9536,student/work/ex240_ex299_frontend_gt2_round29_20260613_0710/local-abc-r29/ex244/logs/ex244_r29_dch_dc2_rw_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex240_ex299_frontend_gt2_round29_20260613_0710/local-abc-r29/ex244/logs/ex244_r29_dch_dc2_rw_from_frontend_best.abc.log; flow=strash; dch; dc2; rewrite; balance
ex244,float_fp8,local-abc-r29,ex244_r29_drw_dc2_from_frontend_best,frontend synth-flow strengthened from current best,ABC strengthened flow drw_dc2,preserves current frontend high-level structure; iterative ABC command sequence,ex244|frontend_synthflow_micro_from_current_best|abc_strengthened_drw_dc2|preserve_current_frontend_structure_iterative_rewrite|drw_dc2|official_evaluate|full_word,student/work/ex240_ex244_frontend_fp8_magbdd_deltaeff_20260608_1401/ex244/verilog/ex244_semantic_hypot_delta_maxeff_bdd_expfirst.v,student/work/ex240_ex299_frontend_gt2_round29_20260613_0710/local-abc-r29/ex244/aigs/ex244_r29_drw_dc2_from_frontend_best.aig,1,not_run,298,33,9834,student/work/ex240_ex299_frontend_gt2_round29_20260613_0710/local-abc-r29/ex244/logs/ex244_r29_drw_dc2_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex240_ex299_frontend_gt2_round29_20260613_0710/local-abc-r29/ex244/logs/ex244_r29_drw_dc2_from_frontend_best.abc.log; flow=strash; drw; dc2; balance
ex244,float_fp8,local-abc-r29,ex244_r29_drwz_dc2_from_frontend_best,frontend synth-flow strengthened from current best,ABC strengthened flow drwz_dc2,preserves current frontend high-level structure; iterative ABC command sequence,ex244|frontend_synthflow_micro_from_current_best|abc_strengthened_drwz_dc2|preserve_current_frontend_structure_iterative_rewrite|drwz_dc2|official_evaluate|full_word,student/work/ex240_ex244_frontend_fp8_magbdd_deltaeff_20260608_1401/ex244/verilog/ex244_semantic_hypot_delta_maxeff_bdd_expfirst.v,student/work/ex240_ex299_frontend_gt2_round29_20260613_0710/local-abc-r29/ex244/aigs/ex244_r29_drwz_dc2_from_frontend_best.aig,1,not_run,299,34,10166,student/work/ex240_ex299_frontend_gt2_round29_20260613_0710/local-abc-r29/ex244/logs/ex244_r29_drwz_dc2_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex240_ex299_frontend_gt2_round29_20260613_0710/local-abc-r29/ex244/logs/ex244_r29_drwz_dc2_from_frontend_best.abc.log; flow=strash; drw -z; dc2; balance
ex244,float_fp8,local-abc-r29,ex244_r29_fraig_dc2_from_frontend_best,frontend synth-flow strengthened from current best,ABC strengthened flow fraig_dc2,preserves current frontend high-level structure; iterative ABC command sequence,ex244|frontend_synthflow_micro_from_current_best|abc_strengthened_fraig_dc2|preserve_current_frontend_structure_iterative_rewrite|fraig_dc2|official_evaluate|full_word,student/work/ex240_ex244_frontend_fp8_magbdd_deltaeff_20260608_1401/ex244/verilog/ex244_semantic_hypot_delta_maxeff_bdd_expfirst.v,student/work/ex240_ex299_frontend_gt2_round29_20260613_0710/local-abc-r29/ex244/aigs/ex244_r29_fraig_dc2_from_frontend_best.aig,1,not_run,298,33,9834,student/work/ex240_ex299_frontend_gt2_round29_20260613_0710/local-abc-r29/ex244/logs/ex244_r29_fraig_dc2_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex240_ex299_frontend_gt2_round29_20260613_0710/local-abc-r29/ex244/logs/ex244_r29_fraig_dc2_from_frontend_best.abc.log; flow=strash; fraig; dc2; balance
ex244,float_fp8,local-abc-r29,ex244_r29_rewrite_loop3_from_frontend_best,frontend synth-flow strengthened from current best,ABC strengthened flow rewrite_loop3,preserves current frontend high-level structure; iterative ABC command sequence,ex244|frontend_synthflow_micro_from_current_best|abc_strengthened_rewrite_loop3|preserve_current_frontend_structure_iterative_rewrite|rewrite_loop3|official_evaluate|full_word,student/work/ex240_ex244_frontend_fp8_magbdd_deltaeff_20260608_1401/ex244/verilog/ex244_semantic_hypot_delta_maxeff_bdd_expfirst.v,student/work/ex240_ex299_frontend_gt2_round29_20260613_0710/local-abc-r29/ex244/aigs/ex244_r29_rewrite_loop3_from_frontend_best.aig,1,not_run,299,32,9568,student/work/ex240_ex299_frontend_gt2_round29_20260613_0710/local-abc-r29/ex244/logs/ex244_r29_rewrite_loop3_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex240_ex299_frontend_gt2_round29_20260613_0710/local-abc-r29/ex244/logs/ex244_r29_rewrite_loop3_from_frontend_best.abc.log; flow=strash; balance; rewrite; rewrite -z; refactor; refactor -z; balance; rewrite; rewrite -z; balance
ex244,float_fp8,local-abc-r29,ex244_r29_dc2_dch_dc2_from_frontend_best,frontend synth-flow strengthened from current best,ABC strengthened flow dc2_dch_dc2,preserves current frontend high-level structure; iterative ABC command sequence,ex244|frontend_synthflow_micro_from_current_best|abc_strengthened_dc2_dch_dc2|preserve_current_frontend_structure_iterative_rewrite|dc2_dch_dc2|official_evaluate|full_word,student/work/ex240_ex244_frontend_fp8_magbdd_deltaeff_20260608_1401/ex244/verilog/ex244_semantic_hypot_delta_maxeff_bdd_expfirst.v,student/work/ex240_ex299_frontend_gt2_round29_20260613_0710/local-abc-r29/ex244/aigs/ex244_r29_dc2_dch_dc2_from_frontend_best.aig,1,not_run,298,35,10430,student/work/ex240_ex299_frontend_gt2_round29_20260613_0710/local-abc-r29/ex244/logs/ex244_r29_dc2_dch_dc2_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex240_ex299_frontend_gt2_round29_20260613_0710/local-abc-r29/ex244/logs/ex244_r29_dc2_dch_dc2_from_frontend_best.abc.log; flow=strash; dc2; dch; dc2; balance
ex244,float_fp8,local-abc-r29,ex244_r29_rfz_rwz_only_from_frontend_best,frontend synth-flow strengthened from current best,ABC strengthened flow rfz_rwz_only,preserves current frontend high-level structure; iterative ABC command sequence,ex244|frontend_synthflow_micro_from_current_best|abc_strengthened_rfz_rwz_only|preserve_current_frontend_structure_iterative_rewrite|rfz_rwz_only|official_evaluate|full_word,student/work/ex240_ex244_frontend_fp8_magbdd_deltaeff_20260608_1401/ex244/verilog/ex244_semantic_hypot_delta_maxeff_bdd_expfirst.v,student/work/ex240_ex299_frontend_gt2_round29_20260613_0710/local-abc-r29/ex244/aigs/ex244_r29_rfz_rwz_only_from_frontend_best.aig,1,not_run,299,32,9568,student/work/ex240_ex299_frontend_gt2_round29_20260613_0710/local-abc-r29/ex244/logs/ex244_r29_rfz_rwz_only_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex240_ex299_frontend_gt2_round29_20260613_0710/local-abc-r29/ex244/logs/ex244_r29_rfz_rwz_only_from_frontend_best.abc.log; flow=strash; refactor -z; rewrite -z; refactor -z; rewrite -z; balance
ex244,float_fp8,local-abc-r29,ex244_r29_&dch_put_from_frontend_best,frontend synth-flow strengthened from current best,ABC strengthened flow &dch_put,preserves current frontend high-level structure; iterative ABC command sequence,ex244|frontend_synthflow_micro_from_current_best|abc_strengthened_&dch_put|preserve_current_frontend_structure_iterative_rewrite|&dch_put|official_evaluate|full_word,student/work/ex240_ex244_frontend_fp8_magbdd_deltaeff_20260608_1401/ex244/verilog/ex244_semantic_hypot_delta_maxeff_bdd_expfirst.v,student/work/ex240_ex299_frontend_gt2_round29_20260613_0710/local-abc-r29/ex244/aigs/ex244_r29_&dch_put_from_frontend_best.aig,1,not_run,299,32,9568,student/work/ex240_ex299_frontend_gt2_round29_20260613_0710/local-abc-r29/ex244/logs/ex244_r29_&dch_put_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex240_ex299_frontend_gt2_round29_20260613_0710/local-abc-r29/ex244/logs/ex244_r29_&dch_put_from_frontend_best.abc.log; flow=strash; &get; &dch; &put; balance
ex244,float_fp8,local-abc-r29,ex244_r29_&dc2_put_from_frontend_best,frontend synth-flow strengthened from current best,ABC strengthened flow &dc2_put,preserves current frontend high-level structure; iterative ABC command sequence,ex244|frontend_synthflow_micro_from_current_best|abc_strengthened_&dc2_put|preserve_current_frontend_structure_iterative_rewrite|&dc2_put|official_evaluate|full_word,student/work/ex240_ex244_frontend_fp8_magbdd_deltaeff_20260608_1401/ex244/verilog/ex244_semantic_hypot_delta_maxeff_bdd_expfirst.v,student/work/ex240_ex299_frontend_gt2_round29_20260613_0710/local-abc-r29/ex244/aigs/ex244_r29_&dc2_put_from_frontend_best.aig,1,not_run,299,32,9568,student/work/ex240_ex299_frontend_gt2_round29_20260613_0710/local-abc-r29/ex244/logs/ex244_r29_&dc2_put_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex240_ex299_frontend_gt2_round29_20260613_0710/local-abc-r29/ex244/logs/ex244_r29_&dc2_put_from_frontend_best.abc.log; flow=strash; &get; &dc2; &put; balance
ex240,float_fp8,local-abc-r29,ex240_r29_rw_rf_dc2_from_frontend_best,frontend synth-flow strengthened from current best,ABC strengthened flow rw_rf_dc2,preserves current frontend high-level structure; iterative ABC command sequence,ex240|frontend_synthflow_micro_from_current_best|abc_strengthened_rw_rf_dc2|preserve_current_frontend_structure_iterative_rewrite|rw_rf_dc2|official_evaluate|full_word,student/work/ex240_frontend_fp8_diff_grs_20260608_1401/ex240/verilog/ex240_semantic_add_same_grs_diff_param8.v,student/work/ex240_ex299_frontend_gt2_round29_20260613_0710/local-abc-r29/ex240/aigs/ex240_r29_rw_rf_dc2_from_frontend_best.aig,1,not_run,579,51,29529,student/work/ex240_ex299_frontend_gt2_round29_20260613_0710/local-abc-r29/ex240/logs/ex240_r29_rw_rf_dc2_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex240_ex299_frontend_gt2_round29_20260613_0710/local-abc-r29/ex240/logs/ex240_r29_rw_rf_dc2_from_frontend_best.abc.log; flow=strash; balance; rewrite; refactor; rewrite -z; refactor -z; balance; dc2; balance
ex240,float_fp8,local-abc-r29,ex240_r29_dc2_rwz_from_frontend_best,frontend synth-flow strengthened from current best,ABC strengthened flow dc2_rwz,preserves current frontend high-level structure; iterative ABC command sequence,ex240|frontend_synthflow_micro_from_current_best|abc_strengthened_dc2_rwz|preserve_current_frontend_structure_iterative_rewrite|dc2_rwz|official_evaluate|full_word,student/work/ex240_frontend_fp8_diff_grs_20260608_1401/ex240/verilog/ex240_semantic_add_same_grs_diff_param8.v,student/work/ex240_ex299_frontend_gt2_round29_20260613_0710/local-abc-r29/ex240/aigs/ex240_r29_dc2_rwz_from_frontend_best.aig,1,not_run,579,51,29529,student/work/ex240_ex299_frontend_gt2_round29_20260613_0710/local-abc-r29/ex240/logs/ex240_r29_dc2_rwz_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex240_ex299_frontend_gt2_round29_20260613_0710/local-abc-r29/ex240/logs/ex240_r29_dc2_rwz_from_frontend_best.abc.log; flow=strash; dc2; rewrite -z; refactor -z; balance
ex240,float_fp8,local-abc-r29,ex240_r29_dch_dc2_rw_from_frontend_best,frontend synth-flow strengthened from current best,ABC strengthened flow dch_dc2_rw,preserves current frontend high-level structure; iterative ABC command sequence,ex240|frontend_synthflow_micro_from_current_best|abc_strengthened_dch_dc2_rw|preserve_current_frontend_structure_iterative_rewrite|dch_dc2_rw|official_evaluate|full_word,student/work/ex240_frontend_fp8_diff_grs_20260608_1401/ex240/verilog/ex240_semantic_add_same_grs_diff_param8.v,student/work/ex240_ex299_frontend_gt2_round29_20260613_0710/local-abc-r29/ex240/aigs/ex240_r29_dch_dc2_rw_from_frontend_best.aig,1,not_run,581,51,29631,student/work/ex240_ex299_frontend_gt2_round29_20260613_0710/local-abc-r29/ex240/logs/ex240_r29_dch_dc2_rw_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex240_ex299_frontend_gt2_round29_20260613_0710/local-abc-r29/ex240/logs/ex240_r29_dch_dc2_rw_from_frontend_best.abc.log; flow=strash; dch; dc2; rewrite; balance
ex240,float_fp8,local-abc-r29,ex240_r29_drw_dc2_from_frontend_best,frontend synth-flow strengthened from current best,ABC strengthened flow drw_dc2,preserves current frontend high-level structure; iterative ABC command sequence,ex240|frontend_synthflow_micro_from_current_best|abc_strengthened_drw_dc2|preserve_current_frontend_structure_iterative_rewrite|drw_dc2|official_evaluate|full_word,student/work/ex240_frontend_fp8_diff_grs_20260608_1401/ex240/verilog/ex240_semantic_add_same_grs_diff_param8.v,student/work/ex240_ex299_frontend_gt2_round29_20260613_0710/local-abc-r29/ex240/aigs/ex240_r29_drw_dc2_from_frontend_best.aig,1,not_run,581,52,30212,student/work/ex240_ex299_frontend_gt2_round29_20260613_0710/local-abc-r29/ex240/logs/ex240_r29_drw_dc2_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex240_ex299_frontend_gt2_round29_20260613_0710/local-abc-r29/ex240/logs/ex240_r29_drw_dc2_from_frontend_best.abc.log; flow=strash; drw; dc2; balance
ex240,float_fp8,local-abc-r29,ex240_r29_drwz_dc2_from_frontend_best,frontend synth-flow strengthened from current best,ABC strengthened flow drwz_dc2,preserves current frontend high-level structure; iterative ABC command sequence,ex240|frontend_synthflow_micro_from_current_best|abc_strengthened_drwz_dc2|preserve_current_frontend_structure_iterative_rewrite|drwz_dc2|official_evaluate|full_word,student/work/ex240_frontend_fp8_diff_grs_20260608_1401/ex240/verilog/ex240_semantic_add_same_grs_diff_param8.v,student/work/ex240_ex299_frontend_gt2_round29_20260613_0710/local-abc-r29/ex240/aigs/ex240_r29_drwz_dc2_from_frontend_best.aig,1,not_run,581,51,29631,student/work/ex240_ex299_frontend_gt2_round29_20260613_0710/local-abc-r29/ex240/logs/ex240_r29_drwz_dc2_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex240_ex299_frontend_gt2_round29_20260613_0710/local-abc-r29/ex240/logs/ex240_r29_drwz_dc2_from_frontend_best.abc.log; flow=strash; drw -z; dc2; balance
ex240,float_fp8,local-abc-r29,ex240_r29_fraig_dc2_from_frontend_best,frontend synth-flow strengthened from current best,ABC strengthened flow fraig_dc2,preserves current frontend high-level structure; iterative ABC command sequence,ex240|frontend_synthflow_micro_from_current_best|abc_strengthened_fraig_dc2|preserve_current_frontend_structure_iterative_rewrite|fraig_dc2|official_evaluate|full_word,student/work/ex240_frontend_fp8_diff_grs_20260608_1401/ex240/verilog/ex240_semantic_add_same_grs_diff_param8.v,student/work/ex240_ex299_frontend_gt2_round29_20260613_0710/local-abc-r29/ex240/aigs/ex240_r29_fraig_dc2_from_frontend_best.aig,1,not_run,581,52,30212,student/work/ex240_ex299_frontend_gt2_round29_20260613_0710/local-abc-r29/ex240/logs/ex240_r29_fraig_dc2_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex240_ex299_frontend_gt2_round29_20260613_0710/local-abc-r29/ex240/logs/ex240_r29_fraig_dc2_from_frontend_best.abc.log; flow=strash; fraig; dc2; balance
ex240,float_fp8,local-abc-r29,ex240_r29_rewrite_loop3_from_frontend_best,frontend synth-flow strengthened from current best,ABC strengthened flow rewrite_loop3,preserves current frontend high-level structure; iterative ABC command sequence,ex240|frontend_synthflow_micro_from_current_best|abc_strengthened_rewrite_loop3|preserve_current_frontend_structure_iterative_rewrite|rewrite_loop3|official_evaluate|full_word,student/work/ex240_frontend_fp8_diff_grs_20260608_1401/ex240/verilog/ex240_semantic_add_same_grs_diff_param8.v,student/work/ex240_ex299_frontend_gt2_round29_20260613_0710/local-abc-r29/ex240/aigs/ex240_r29_rewrite_loop3_from_frontend_best.aig,1,not_run,580,51,29580,student/work/ex240_ex299_frontend_gt2_round29_20260613_0710/local-abc-r29/ex240/logs/ex240_r29_rewrite_loop3_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex240_ex299_frontend_gt2_round29_20260613_0710/local-abc-r29/ex240/logs/ex240_r29_rewrite_loop3_from_frontend_best.abc.log; flow=strash; balance; rewrite; rewrite -z; refactor; refactor -z; balance; rewrite; rewrite -z; balance
ex240,float_fp8,local-abc-r29,ex240_r29_dc2_dch_dc2_from_frontend_best,frontend synth-flow strengthened from current best,ABC strengthened flow dc2_dch_dc2,preserves current frontend high-level structure; iterative ABC command sequence,ex240|frontend_synthflow_micro_from_current_best|abc_strengthened_dc2_dch_dc2|preserve_current_frontend_structure_iterative_rewrite|dc2_dch_dc2|official_evaluate|full_word,student/work/ex240_frontend_fp8_diff_grs_20260608_1401/ex240/verilog/ex240_semantic_add_same_grs_diff_param8.v,student/work/ex240_ex299_frontend_gt2_round29_20260613_0710/local-abc-r29/ex240/aigs/ex240_r29_dc2_dch_dc2_from_frontend_best.aig,1,not_run,577,51,29427,student/work/ex240_ex299_frontend_gt2_round29_20260613_0710/local-abc-r29/ex240/logs/ex240_r29_dc2_dch_dc2_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex240_ex299_frontend_gt2_round29_20260613_0710/local-abc-r29/ex240/logs/ex240_r29_dc2_dch_dc2_from_frontend_best.abc.log; flow=strash; dc2; dch; dc2; balance
